Suburb,Address,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom2,Bathroom,Car,Landsize,BuildingArea,YearBuilt,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount
Ashwood,33 Douglas St,3,h,1575000,S,Jellis,19-08-2017,10.2,3147,3,1,2,787,115,1955,,-37.86394,145.09702,Southern Metropolitan,2894
Ashwood,1/26 Winbirra Pde,3,t,940000,SP,Ray,19-08-2017,10.2,3147,,,,,,,,,,Southern Metropolitan,2894
Aspendale,87 Albany Cr,4,h,,VB,hockingstuart,19-08-2017,21.5,3195,4,2,1,535,176,1970,,-38.02546,145.10845,South-Eastern Metropolitan,2824
Aspendale,6 Foam St,4,h,1362000,S,hockingstuart,19-08-2017,21.5,3195,4,2,3,549,,,,-38.01695,145.09934,South-Eastern Metropolitan,2824
Avondale Heights,43 Lake St,3,h,950000,S,Barry,19-08-2017,9.5,3034,,,,,,,,,,Western Metropolitan,4502
Balwyn,170 Balwyn Rd,5,h,,S,Jellis,19-08-2017,7.9,3103,5,4,2,697,,2012,,-37.8051,145.08303,Southern Metropolitan,5682
Balwyn,15 Grey St,4,h,2115000,S,Jellis,19-08-2017,7.9,3103,4,2,2,766,,,,-37.80455,145.06478,Southern Metropolitan,5682
Balwyn,17/19 Kireep Rd,1,u,500000,VB,Noel,19-08-2017,7.9,3103,1,1,1,,,,,-37.81172,145.08884,Southern Metropolitan,5682
Balwyn,3/23 Northcote Av,4,t,,VB,Jellis,19-08-2017,7.9,3103,,,,,,,,,,Southern Metropolitan,5682
Balwyn,17 Percy St,5,h,2562000,S,Marshall,19-08-2017,7.9,3103,5,3,2,671,,,,-37.81016,145.07341,Southern Metropolitan,5682
Balwyn,104 Rochester Rd,3,h,2200000,S,Noel,19-08-2017,7.9,3103,3,1,1,,123,1915,,-37.81493,145.08295,Southern Metropolitan,5682
Balwyn,6 Yandilla St,6,h,2100000,PI,Jellis,19-08-2017,7.9,3103,6,3,2,845,,,,-37.80708,145.09699,Southern Metropolitan,5682
Balwyn North,137 Doncaster Rd,3,h,1900000,PI,Noel,19-08-2017,9.7,3104,3,1,1,912,,,,-37.79351,145.07655,Southern Metropolitan,7809
Balwyn North,58 Fortuna Av,4,h,2000000,PI,hockingstuart,19-08-2017,9.7,3104,4,3,4,958,255,2015,,-37.78662,145.07683,Southern Metropolitan,7809
Balwyn North,15 Highbury St,4,h,2400000,S,Fletchers,19-08-2017,9.7,3104,4,2,2,746,,,,-37.79483,145.07296,Southern Metropolitan,7809
Balwyn North,8 Hillview Rd,4,h,2270000,PI,Barry,19-08-2017,9.7,3104,4,2,2,654,334,2010,,-37.78458,145.07912,Southern Metropolitan,7809
Balwyn North,11 Minerva Av,5,h,2600000,VB,Jellis,19-08-2017,9.7,3104,5,4,2,708,,,,-37.78787,145.08468,Southern Metropolitan,7809
Balwyn North,40 Reading Av,3,h,2321000,S,Fletchers,19-08-2017,9.7,3104,3,1,2,923,,,,-37.80081,145.09319,Southern Metropolitan,7809
Balwyn North,16 Riverview Rd,3,h,1890000,S,Fletchers,19-08-2017,9.7,3104,3,2,1,632,144,1940,,-37.79094,145.07899,Southern Metropolitan,7809
Bayswater,3/23 Begonia Av,2,h,425000,VB,McGrath,19-08-2017,23.2,3153,2,1,1,,63,1970,,-37.84543,145.25804,Eastern Metropolitan,5030
Beaumaris,33 Cloris Av,4,h,1740000,S,Hodges,19-08-2017,17.3,3193,4,2,2,,,,,-37.98202,145.03742,Southern Metropolitan,5366
Beaumaris,2/25 Glenwood Av,4,t,,SN,Ray,19-08-2017,17.3,3193,,,,,,,,-37.98555,145.03169,Southern Metropolitan,5366
Beaumaris,1 Powys Dr,5,h,,VB,Chisholm,19-08-2017,17.3,3193,5,3,3,752,327,1980,,-37.98544,145.04555,Southern Metropolitan,5366
Bellfield,1/123 Liberty Pde,2,h,600000,PI,Nelson,19-08-2017,8.8,3081,2,1,1,,81,1960,,-37.75084,145.03335,Eastern Metropolitan,790
Bentleigh,210 Centre Rd,4,h,1895000,S,Jellis,19-08-2017,11.4,3204,4,2,2,557,220,1920,,-37.91741,145.02873,Southern Metropolitan,6795
Bentleigh,32A Oak St,2,h,1110000,PI,Buxton,19-08-2017,11.4,3204,2,1,2,,,,,-37.91504,145.0342,Southern Metropolitan,6795
Bentleigh,1/25 Patterson Rd,3,h,,S,Gary,19-08-2017,11.4,3204,3,1,1,,124,1960,,-37.92528,145.03345,Southern Metropolitan,6795
Bentleigh,2A Phillip St,2,t,870000,S,McGrath,19-08-2017,11.4,3204,2,2,1,,94,2004,,-37.92534,145.0344,Southern Metropolitan,6795
Bentleigh East,26A Bonny St,4,t,1225000,PI,Ray,19-08-2017,13.8,3165,4,3,2,,213,2014,,-37.93194,145.06062,Southern Metropolitan,10969
Bentleigh East,12 Elaine Ct,4,h,1250000,PI,Buxton,19-08-2017,13.8,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,17 Gowrie St,4,h,1115000,S,Ray,19-08-2017,13.8,3165,4,1,2,579,,,,-37.91524,145.07686,Southern Metropolitan,10969
Bentleigh East,7 Highview Rd,6,h,1350000,PI,Jellis,19-08-2017,13.8,3165,4,3,4,,,,,-37.92924,145.06467,Southern Metropolitan,10969
Bentleigh East,1/18 Kennedy St,4,t,1230000,S,Jellis,19-08-2017,13.8,3165,4,3,2,,,1990,,-37.9196,145.077,Southern Metropolitan,10969
Bentleigh East,58 Latham St,3,h,1165000,S,Buxton,19-08-2017,13.8,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,2/16 Majdal St,3,t,,PI,Buxton,19-08-2017,13.8,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,53 Mawby Rd,3,h,1430000,SP,Buxton,19-08-2017,13.8,3165,3,2,3,,,,,-37.9292,145.05504,Southern Metropolitan,10969
Bentleigh East,6/55 Moylan St,3,t,1077000,PI,Buxton,19-08-2017,13.8,3165,,,,,,,,,,Southern Metropolitan,10969
Bentleigh East,77A Orange St,3,t,1280000,SP,Buxton,19-08-2017,13.8,3165,3,2,2,335,239,2013,,-37.91783,145.0816,Southern Metropolitan,10969
Bentleigh East,1/87 Orange St,2,u,690000,S,Jellis,19-08-2017,13.8,3165,2,2,1,212,,2008,,-37.91786,145.08243,Southern Metropolitan,10969
Bentleigh East,2 Scanlan St,3,h,980000,PI,Jellis,19-08-2017,13.8,3165,3,1,2,,,1950,,-37.93721,145.06998,Southern Metropolitan,10969
Bentleigh East,41 Shrewsbury St,4,h,1595000,S,Jellis,19-08-2017,13.8,3165,4,1,2,581,167,1960,,-37.91291,145.05996,Southern Metropolitan,10969
Berwick,20 Ambleside Cr,3,h,730000,S,Peake,19-08-2017,35.2,3806,3,1,2,,,,,-38.03455,145.3358,Eastern Victoria,17093
Berwick,39 Inkerman St,4,h,710000,SP,O'Brien,19-08-2017,35.2,3806,4,2,2,,190,2007,,-38.06954,145.34785,Eastern Victoria,17093
Black Rock,4/308 Beach Rd,2,u,799000,S,Chisholm,19-08-2017,17.3,3193,2,1,1,,,,,-37.97654,145.01704,Southern Metropolitan,2866
Black Rock,11A Eliza St,2,t,,VB,Buxton,19-08-2017,17.3,3193,2,2,2,227,158,1995,,-37.9644,145.01381,Southern Metropolitan,2866
Blackburn,2A Kerr St,3,t,881000,S,Jellis,19-08-2017,13.4,3130,3,1,1,300,,,,-37.81156,145.14057,Eastern Metropolitan,5713
Blackburn North,22 Greenglade Ct,4,h,1300000,S,Noel,19-08-2017,13.4,3130,4,2,2,543,,2006,,-37.80651,145.16457,Eastern Metropolitan,2867
Blackburn South,277 Blackburn Rd,3,h,1000000,S,Ray,19-08-2017,13.4,3130,3,1,3,,118,1960,,-37.84499,145.15484,Eastern Metropolitan,4387
Blackburn South,7 Holroyd Ct,5,h,,VB,Noel,19-08-2017,13.4,3130,5,2,2,587,,,,-37.84541,145.14725,Eastern Metropolitan,4387
Briar Hill,1 Flodden Wy,5,h,,PI,Buckingham,19-08-2017,16.1,3088,5,2,2,742,197,1990,,-37.70437,145.11853,Eastern Metropolitan,1390
Briar Hill,8 Marden Dr,4,h,880000,S,Flannagan,19-08-2017,16.1,3088,4,2,1,,,,,-37.70145,145.12075,Eastern Metropolitan,1390
Briar Hill,4/129 Mountain View Rd,2,t,625000,S,Barry,19-08-2017,16.1,3088,2,2,1,189,,,,-37.70835,145.11795,Eastern Metropolitan,1390
Brighton,92 Asling St,4,h,,SP,Marshall,19-08-2017,10.5,3186,4,2,1,538,181,1900,,-37.89682,145.00344,Southern Metropolitan,10579
Brighton,204/380 Bay St,3,u,1500000,SP,Marshall,19-08-2017,10.5,3186,,,,,,,,-37.90596,145.00472,Southern Metropolitan,10579
Brighton,3/398 Bay St,3,h,,VB,Kay,19-08-2017,10.5,3186,,,,,,,,,,Southern Metropolitan,10579
Brighton,2/160 Church St,4,t,2020000,S,Buxton,19-08-2017,10.5,3186,4,3,2,,,,,-37.91674,144.99692,Southern Metropolitan,10579
Brighton,6 Harwood St,4,h,3100000,VB,Marshall,19-08-2017,10.5,3186,4,4,4,753,,,,-37.89293,144.99138,Southern Metropolitan,10579
Brighton,2A Hillcrest Av,4,h,1850000,VB,Jellis,19-08-2017,10.5,3186,4,3,3,421,170,2000,,-37.90542,145.00604,Southern Metropolitan,10579
Brighton,50 Meek St,3,h,2020000,S,Nick,19-08-2017,10.5,3186,3,2,2,,222,2013,,-37.90217,144.99337,Southern Metropolitan,10579
Brighton,34 Moffat St,4,h,2770000,S,Nick,19-08-2017,10.5,3186,4,3,2,560,,,,-37.92314,144.99777,Southern Metropolitan,10579
Brighton,341 New St,3,t,1200000,VB,Buxton,19-08-2017,10.5,3186,3,1,2,,101,1920,,-37.90345,144.99313,Southern Metropolitan,10579
Brighton,3 Seaview Av,4,h,1740000,S,Woodards,19-08-2017,10.5,3186,4,1,2,,177,1925,,-37.93091,144.99266,Southern Metropolitan,10579
Brighton,17/30 Willansby Av,2,u,1250000,SP,Jellis,19-08-2017,10.5,3186,,,,,,,,,,Southern Metropolitan,10579
Brighton East,131 Marriage Rd,5,h,,VB,Marshall,19-08-2017,10.3,3187,5,2,2,,301,1950,,-37.91984,145.01992,Southern Metropolitan,6938
Brighton East,37 Studley Rd,3,h,,S,Buxton,19-08-2017,10.3,3187,3,3,2,,,,,-37.92858,145.02484,Southern Metropolitan,6938
Brighton East,11A Taylor St,4,h,1300000,S,Hodges,19-08-2017,10.3,3187,4,3,2,221,,,,-37.90381,145.01822,Southern Metropolitan,6938
Broadmeadows,48 Electric St,3,h,637000,S,Stockdale,19-08-2017,14,3047,3,1,5,670,,1980,,-37.69215,144.91654,Northern Metropolitan,4294
Broadmeadows,1/34 Kitchener St,2,t,431000,S,YPA,19-08-2017,14,3047,2,1,1,,108,2014,,-37.68402,144.93398,Northern Metropolitan,4294
Broadmeadows,90 Kitchener St,3,h,582000,S,YPA,19-08-2017,14,3047,3,1,1,,112,1960,,-37.68318,144.92848,Northern Metropolitan,4294
Broadmeadows,46 Meredith St,3,h,1335000,S,YPA,19-08-2017,14,3047,3,1,1,697,,,,-37.6882,144.92541,Northern Metropolitan,4294
Broadmeadows,7 Osway St,2,h,625000,S,Nicholson,19-08-2017,14,3047,3,1,2,,75,1960,,-37.6924,144.91733,Northern Metropolitan,4294
Broadmeadows,15 Martell Street,3,h,568000,S,Walshe,19-08-2017,14,3047,,,,,,,,,,Northern Metropolitan,4294
Brunswick,2/182 Albion St,4,h,1315000,S,Nelson,19-08-2017,5.2,3056,4,2,2,,140,2016,,-37.76133,144.96439,Northern Metropolitan,11918
Brunswick,9/15 Cassels Rd,2,u,505000,S,Nelson,19-08-2017,5.2,3056,2,1,1,,,,,-37.75788,144.95935,Northern Metropolitan,11918
Brunswick,4/121 Donald St,2,t,695000,S,Ray,19-08-2017,5.2,3056,2,2,1,,90,2015,,-37.75848,144.97529,Northern Metropolitan,11918
Brunswick,37 Dunstan Ave,3,h,905000,S,Walshe,19-08-2017,5.2,3056,3,1,1,277,,,,-37.7592,144.97321,Northern Metropolitan,11918
Brunswick East,265 Edward St,2,h,,SP,Jellis,19-08-2017,4,3057,2,1,1,181,,,,-37.77527,144.97513,Northern Metropolitan,5533
Brunswick East,7/226 Glenlyon Rd,1,u,320000,S,Jellis,19-08-2017,4,3057,1,1,1,682,34,1980,,-37.7734,144.97686,Northern Metropolitan,5533
Brunswick East,301/455 Lygon St,1,u,360000,SP,McGrath,19-08-2017,4,3057,1,1,0,,43,2014,,-37.76389,144.97286,Northern Metropolitan,5533
Brunswick East,125 Stewart St,2,h,910000,S,hockingstuart,19-08-2017,4,3057,2,1,0,,,1880,,-37.76453,144.97369,Northern Metropolitan,5533
Brunswick West,11 Culloden St,5,h,1450000,S,Ray,19-08-2017,5.2,3055,5,3,1,,233,2004,,-37.75692,144.94382,Northern Metropolitan,7082
Brunswick West,3/38 Melville Rd,2,t,580000,PI,Jellis,19-08-2017,5.2,3055,2,1,1,,75,2009,,-37.76595,144.94381,Northern Metropolitan,7082
Brunswick West,10/13 Peacock St,2,u,461500,SP,Jellis,19-08-2017,5.2,3055,2,1,1,,0,1970,,-37.75718,144.94024,Northern Metropolitan,7082
Brunswick West,4/187 Union St,2,t,650000,VB,Nelson,19-08-2017,5.2,3055,2,1,1,,92,2014,,-37.77266,144.94656,Northern Metropolitan,7082
Bulleen,5 Amberley Ct,3,h,1230000,S,Barry,19-08-2017,10.8,3105,3,1,1,757,,,,-37.78094,145.10131,Eastern Metropolitan,4480
Bulleen,3 England St,4,h,1240000,S,Purplebricks,19-08-2017,10.8,3105,4,2,2,602,170,1970,,-37.76012,145.0854,Eastern Metropolitan,4480
Bundoora,35 Bramble Cr,4,h,1020000,S,Ray,19-08-2017,12.1,3083,3,2,2,,245,1990,,-37.68441,145.05227,Northern Metropolitan,10175
Bundoora,567 Grimshaw St,3,h,1234000,S,Barry,19-08-2017,12.1,3083,3,1,2,896,139,1965,,-37.70042,145.0614,Northern Metropolitan,10175
Bundoora,9 Hillhouse Cr,4,h,,PI,Ray,19-08-2017,12.1,3083,4,2,3,,317,2012,,-37.68606,145.092,Northern Metropolitan,10175
Burnside,15 Mcquillan Wy,3,h,,SN,hockingstuart,19-08-2017,14.8,3023,3,2,2,,150,2000,,-37.75133,144.74346,Western Metropolitan,1607
Burwood,8 Murray Dr,3,h,1588000,S,Buxton,19-08-2017,10.4,3125,3,2,2,708,,,,-37.84625,145.10116,Southern Metropolitan,5678
Burwood East,61 Newhaven Rd,3,h,1000000,VB,Fletchers,19-08-2017,14.7,3151,4,2,2,788,108,1960,,-37.85985,145.15656,Eastern Metropolitan,4048
Camberwell,11 Berwick St,3,h,1901000,PI,Jellis,19-08-2017,7.7,3124,3,2,2,,205,1940,,-37.823,145.05999,Southern Metropolitan,8920
Camberwell,12 Mayfield Av,4,h,,SN,RT,19-08-2017,7.7,3124,4,2,2,740,,,,-37.83995,145.08194,Southern Metropolitan,8920
Camberwell,32 Regent St,4,h,2600000,PI,Marshall,19-08-2017,7.7,3124,4,3,2,,224,1935,,-37.84373,145.09277,Southern Metropolitan,8920
Camberwell,5/1024 Toorak Rd,3,u,905000,S,Noel,19-08-2017,7.7,3124,3,2,2,,,1994,,-37.84756,145.06751,Southern Metropolitan,8920
Campbellfield,2 Augusta Av,4,h,650000,VB,Raine,19-08-2017,16.6,3061,4,2,4,688,175,1970,,-37.6714,144.95458,Northern Metropolitan,1889
Canterbury,34 Maysia St,5,h,2550000,PI,RT,19-08-2017,8.4,3126,5,2,4,692,,,,-37.83254,145.07907,Southern Metropolitan,3265
Canterbury,4 Parlington St,5,h,,SP,Jellis,19-08-2017,8.4,3126,5,3,3,900,,,,-37.82103,145.06196,Southern Metropolitan,3265
Canterbury,1/145 Prospect Hill Rd,3,h,1750000,VB,Jellis,19-08-2017,8.4,3126,3,2,2,,150,1900,,-37.83004,145.07472,Southern Metropolitan,3265
Carlton,80 Keeley La,2,h,956000,S,Nelson,19-08-2017,1.6,3053,,,,,,,,,,Northern Metropolitan,6786
Carlton,67/1 Queensberry St,2,u,,PN,Caine,19-08-2017,1.6,3053,2,2,1,,80,1997,,-37.80541,144.96887,Northern Metropolitan,6786
Carlton North,242 Canning St,2,h,1540000,S,Jellis,19-08-2017,3.5,3054,2,1,,158,112,1890,,-37.79212,144.97409,Northern Metropolitan,3106
Carnegie,2/43 Margaret St,3,u,1077000,S,Woodards,19-08-2017,10.1,3163,3,2,2,,,,,-37.89344,145.06265,Southern Metropolitan,7822
Carnegie,6/144 Oakleigh Rd,1,u,,PI,Purplebricks,19-08-2017,10.1,3163,1,1,1,,41,1960,,-37.90041,145.06202,Southern Metropolitan,7822
Carnegie,3/31 Shepparson Av,2,u,732500,S,Woodards,19-08-2017,10.1,3163,2,1,2,,67,1972,,-37.89068,145.0574,Southern Metropolitan,7822
Caroline Springs,24 Highbury Cl,3,h,700000,S,Bells,19-08-2017,14.8,3023,3,2,3,660,,,,-37.73881,144.73543,Western Metropolitan,7719
Carrum,4/17 Church Rd,3,u,682500,S,hockingstuart,19-08-2017,31.2,3197,3,2,2,,,1999,,-38.07888,145.12842,South-Eastern Metropolitan,1989
Caulfield North,76 Kambrook Rd,2,h,1160000,S,Jellis,19-08-2017,7.8,3161,2,1,1,,111,1915,,-37.87655,145.03568,Southern Metropolitan,6923
Caulfield South,299 Bambra Rd,3,h,1390000,S,hockingstuart,19-08-2017,8.7,3162,3,2,1,,,,,-37.89618,145.02695,Southern Metropolitan,5051
Caulfield South,2/3 Nelson St,3,t,,SP,Gary,19-08-2017,8.7,3162,3,1,2,190,125,1980,,-37.89438,145.02302,Southern Metropolitan,5051
Caulfield South,37 Saturn St,5,h,2450000,PI,Gary,19-08-2017,8.7,3162,5,4,2,554,312,2017,,-37.89718,145.01657,Southern Metropolitan,5051
Chadstone,37 Jindabyne Av,3,h,1259000,S,Bekdon,19-08-2017,11.7,3148,3,1,,,,,,-37.87625,145.10324,Southern Metropolitan,3582
Chelsea,6B Showers Av,3,t,,PI,Ray,19-08-2017,27,3196,3,2,2,229,182,2000,,-38.05034,145.1139,South-Eastern Metropolitan,3906
Chelsea,3/32 Tarella Rd,3,u,,PN,Eview,19-08-2017,27,3196,3,1,2,,110,1974,,-38.04559,145.11726,South-Eastern Metropolitan,3906
Chelsea Heights,3 Third Av,3,h,710000,SP,hockingstuart,19-08-2017,27,3196,3,1,1,650,138,1960,,-38.04513,145.1346,South-Eastern Metropolitan,2076
Cheltenham,21 Chaprowe Ct,2,u,681000,SP,Thomson,19-08-2017,17.9,3192,2,1,1,,,1965,,-37.96031,145.05829,Southern Metropolitan,9758
Cheltenham,2/41 Harpley St,2,t,955000,SP,Greg,19-08-2017,17.9,3192,2,2,1,836,112,2009,,-37.97342,145.07201,Southern Metropolitan,9758
Cheltenham,6 Shadwell St,3,h,1230000,S,Buxton,19-08-2017,17.9,3192,3,1,1,584,133,1960,,-37.96402,145.06658,Southern Metropolitan,9758
Clarinda,13 Dyer Ct,5,h,883300,S,Gary,19-08-2017,17.5,3169,5,2,2,402,177,1980,,-37.94452,145.11108,South-Eastern Metropolitan,2727
Clarinda,6 Rosewall Pl,3,h,790000,S,C21,19-08-2017,17.5,3169,3,1,2,532,114,1975,,-37.93765,145.10583,South-Eastern Metropolitan,2727
Clayton,4 Bayview Av,2,h,753000,S,Ray,19-08-2017,16.7,3168,2,1,1,,,2000,,-37.90678,145.12367,South-Eastern Metropolitan,5837
Clayton,1/76 Browns Rd,2,u,615000,SP,Harcourts,19-08-2017,16.7,3168,,,,,,,,,,South-Eastern Metropolitan,5837
Clifton Hill,43 Ogrady St,3,h,1890000,S,Collins,19-08-2017,3.6,3068,,,,,,,,-37.78723,144.99911,Northern Metropolitan,2954
Clifton Hill,1 Park Dr,3,h,1457500,S,Nelson,19-08-2017,3.6,3068,3,3,1,,,,,-37.7889,145.00448,Northern Metropolitan,2954
Clifton Hill,201 Roseneath St,3,t,1330000,S,Jellis,19-08-2017,3.6,3068,3,2,1,,,,,-37.79318,145.00172,Northern Metropolitan,2954
Clifton Hill,36 Rutland St,2,h,1310000,S,Collins,19-08-2017,3.6,3068,2,1,,146,104,1890,,-37.79346,144.99642,Northern Metropolitan,2954
Clifton Hill,100 Spensley St,5,h,3900000,S,Nelson,19-08-2017,3.6,3068,5,2,0,,239,1910,,-37.78736,145.00091,Northern Metropolitan,2954
Coburg,269 Bell St,3,h,880000,S,Nelson,19-08-2017,6.7,3058,3,1,1,379,107,1910,,-37.73999,144.95141,Northern Metropolitan,11204
Coburg,4/9 Blair St,2,t,630000,SP,Jellis,19-08-2017,6.7,3058,,,,,,,,,,Northern Metropolitan,11204
Coburg,4 Jamieson St,3,h,1070000,S,Nelson,19-08-2017,6.7,3058,3,1,2,392,98,1920,,-37.74671,144.95142,Northern Metropolitan,11204
Coburg,13 Jessie St,5,h,1500000,VB,Nelson,19-08-2017,6.7,3058,5,3,4,900,180,1888,,-37.75402,144.95991,Northern Metropolitan,11204
Coburg,87 Nicholson St,4,h,1085000,S,Brad,19-08-2017,6.7,3058,4,2,1,430,155,1920,,-37.7505,144.97649,Northern Metropolitan,11204
Coburg,28 Webb St,3,h,1010000,S,Love,19-08-2017,6.7,3058,3,1,1,,,,,-37.73479,144.95583,Northern Metropolitan,11204
Coburg North,33 Rodney Av,3,h,864000,S,Jellis,19-08-2017,6.7,3058,3,1,3,,,1925,,-37.7202,144.95396,Northern Metropolitan,3445
Collingwood,205/46 Cambridge St,1,u,550000,S,Jellis,19-08-2017,2,3066,,,,,,,,,,Northern Metropolitan,4553
Craigieburn,5 Brookedge Ct,4,h,640000,PI,YPA,19-08-2017,20.6,3064,4,2,2,480,,,,-37.60859,144.92138,Northern Metropolitan,15510
Craigieburn,48 Crossdale Grn,4,h,477000,S,Barry,19-08-2017,20.6,3064,4,2,1,,,2002,,-37.58848,144.94056,Northern Metropolitan,15510
Craigieburn,7 Eve Ct,3,h,582500,S,YPA,19-08-2017,20.6,3064,3,1,0,947,132,1972,,-37.59604,144.94022,Northern Metropolitan,15510
Craigieburn,13 Eveline St,4,h,480000,SP,Ray,19-08-2017,20.6,3064,4,2,2,312,148,2015,,-37.56857,144.91694,Northern Metropolitan,15510
Craigieburn,13 Foxglove La,3,h,,SN,RE,19-08-2017,20.6,3064,3,2,2,400,153,1998,,-37.58866,144.93385,Northern Metropolitan,15510
Craigieburn,21 Huntingfield St,2,t,358000,S,Ray,19-08-2017,20.6,3064,2,1,2,,,2012,,-37.58403,144.90791,Northern Metropolitan,15510
Craigieburn,73 Mareeba Wy,4,h,523000,S,Barry,19-08-2017,20.6,3064,4,2,2,484,159,2009,,-37.58012,144.91998,Northern Metropolitan,15510
Craigieburn,3 Pembury St,3,h,485000,S,Ray,19-08-2017,20.6,3064,3,2,1,321,150,2013,,-37.56937,144.90524,Northern Metropolitan,15510
Craigieburn,27 Vantage Bvd,4,h,800000,SA,HAR,19-08-2017,20.6,3064,4,2,2,511,,,,-37.59372,144.89449,Northern Metropolitan,15510
Craigieburn,32 Viewside Cr,4,h,632000,S,Ray,19-08-2017,20.6,3064,4,2,2,448,,,,-37.57565,144.91365,Northern Metropolitan,15510
Cranbourne,93 Cameron St,3,h,545000,S,O'Brien,19-08-2017,34.7,3977,3,2,2,,129,1975,,-38.10818,145.29062,South-Eastern Metropolitan,7680
Croydon,7/416 Dorset Rd,3,u,,SS,Philip,19-08-2017,23,3136,,,,,,,,,,Eastern Metropolitan,11925
Croydon,25 Toorak Av,4,h,1152000,S,RW,19-08-2017,23,3136,4,2,2,1880,255,1947,,-37.79325,145.27724,Eastern Metropolitan,11925
Dallas,29 Kilmore Cr,3,h,475000,S,Barry,19-08-2017,14,3047,3,1,2,560,108,1965,,-37.67345,144.92526,Northern Metropolitan,2246
Dandenong,19 Bassett St,3,h,558000,SP,C21,19-08-2017,24.7,3175,3,2,1,,137,2012,,-37.99136,145.20252,South-Eastern Metropolitan,10894
Dandenong,1516 Heatherton Rd,3,h,,SP,Hall,19-08-2017,24.7,3175,3,2,4,662,128,1960,,-37.97098,145.2215,South-Eastern Metropolitan,10894
Dandenong,5 Ronald St,3,h,789000,S,O'Brien,19-08-2017,24.7,3175,3,1,1,,,,,-37.98723,145.22214,South-Eastern Metropolitan,10894
Dandenong North,56 Jarvis Cr,4,h,,SN,Biggin,19-08-2017,24.7,3175,4,2,2,538,145,1985,,-37.96769,145.22053,South-Eastern Metropolitan,8322
Deepdene,30 Deepdene Rd,4,h,,SP,Kay,19-08-2017,7.9,3103,4,4,2,1600,390,1926,,-37.8136,145.06205,Southern Metropolitan,892
Deer Park,4 Blackley Ct,3,h,635000,S,HAR,19-08-2017,14.8,3023,3,1,2,712,,,,-37.76172,144.77265,Western Metropolitan,6388
Deer Park,32 Dumfries St,3,h,,PI,HAR,19-08-2017,14.8,3023,3,1,2,660,,,,-37.76206,144.77107,Western Metropolitan,6388
Deer Park,81 Welwyn Pde,3,h,,W,HAR,19-08-2017,14.8,3023,3,1,2,663,129,1980,,-37.76052,144.77463,Western Metropolitan,6388
Diamond Creek,86 Oronsay Cr,3,h,740000,S,Flannagan,19-08-2017,21.8,3089,3,2,2,,179,1986,,-37.68602,145.15018,Northern Victoria,4258
Dingley Village,12 Campbell Gr,3,h,871000,S,Ray,19-08-2017,22.2,3172,3,2,2,534,,,,-37.98068,145.12494,South-Eastern Metropolitan,3940
Dingley Village,11 Evelyn Ct,4,h,970000,PI,Barry,19-08-2017,22.2,3172,4,2,2,364,210,1995,,-37.96853,145.12948,South-Eastern Metropolitan,3940
Docklands,1207/673 La Trobe St,2,u,430000,S,Dingle,19-08-2017,1.4,3008,,,,,,,,,,Southern Metropolitan,4707
Doncaster,93 Church Rd,4,h,1200000,VB,Fletchers,19-08-2017,12.4,3108,4,2,1,650,,,,-37.78911,145.13724,Eastern Metropolitan,9028
Doncaster,70 Wetherby Rd,3,h,1410000,S,Jellis,19-08-2017,12.4,3108,3,1,2,723,,,,-37.79309,145.14287,Eastern Metropolitan,9028
Doncaster East,1/28 Boronia Gr,4,t,980000,PI,Barry,19-08-2017,14.3,3109,4,3,2,,280,2009,,-37.79953,145.1562,Eastern Metropolitan,10999
Doncaster East,1/8 Boronia Gr,3,t,920000,VB,Jellis,19-08-2017,14.3,3109,3,2,2,,141,2010,,-37.79959,145.15811,Eastern Metropolitan,10999
Doncaster East,80 Gedye St,4,h,1320000,SP,Jellis,19-08-2017,14.3,3109,4,3,2,654,,,,-37.79739,145.14671,Eastern Metropolitan,10999
Doncaster East,28 Halcyon Ct,3,h,900000,VB,Jellis,19-08-2017,14.3,3109,3,2,2,,,,,-37.77474,145.16777,Eastern Metropolitan,10999
Doncaster East,6 Lisa Cl,4,h,,S,Barry,19-08-2017,14.3,3109,4,2,2,911,,,,-37.75735,145.17716,Eastern Metropolitan,10999
Doncaster East,29 Renshaw St,3,h,,SP,Ray,19-08-2017,14.3,3109,3,2,1,777,,1975,,-37.79429,145.14768,Eastern Metropolitan,10999
Doncaster East,40 Saxonwood Dr,3,h,1408000,S,Jellis,19-08-2017,14.3,3109,3,1,2,656,,,,-37.78081,145.15861,Eastern Metropolitan,10999
Donvale,5 Linford Cl,5,h,1900000,SP,Woodards,19-08-2017,16.1,3111,,,,,,,,,,Eastern Metropolitan,4790
Donvale,416 Serpells Tce,4,h,1200000,PI,Barry,19-08-2017,16.1,3111,4,2,2,375,254,1998,,-37.77559,145.17933,Eastern Metropolitan,4790
Donvale,2/9 Standring Cl,3,h,988000,S,Barry,19-08-2017,16.1,3111,3,2,2,243,150,2012,,-37.78298,145.17682,Eastern Metropolitan,4790
Doreen,6 Carome Wy,3,h,472000,S,HAR,19-08-2017,25.9,3754,3,2,2,,153,2000,,-37.58883,145.11762,Northern Victoria,7254
